StudentRef,final_cgpa,avg_gpa,min_gpa,total_semesters,failed_courses,final_major,proposed_major,math_score,english_score,composite_score,has_ajc_case,major_changed,successful_major,delayed_grad,first_year_gpa_x,struggling_y1_x,first_year_gpa_y,struggling_y1_y,first_year_gpa,struggling_y1,final_major_name,proposed_major_norm,final_major_norm,final_major_text
S50646b83905bb2f4,2.64,2.5858823529411765,2.11,272,0,2,[B.Sc.] Computer Engineering,85.0,90.0,88.8888888888889,0.0,0,0,1,,,,,2.532,0.0,2,ce,ce,[B.Sc.] Computer Engineering
S509454db15c77411,3.39,3.3755172413793106,3.0,174,0,0,[B.Sc.] Business Administration,100.0,,100.0,0.0,0,1,1,,,,,3.314166666666667,0.0,5,ba,ba,[B.Sc.] Business Administration
S50c305ae999150b3,2.8,2.7668965517241375,2.22,203,0,5,[B.Sc.] Computer Science,85.0,100.0,93.33333333333333,0.0,0,0,1,,,,,2.806086956521739,0.0,6,cs,cs,[B.Sc.] Computer Science
S50fdf954c6c9a46e,3.0,2.9214285714285717,2.17,168,0,5,[B.Sc.] Computer Science,60.0,80.0,70.0,0.0,0,1,1,,,,,2.8434782608695652,0.0,6,cs,cs,[B.Sc.] Computer Science
S510debd6c2fb7489,2.8,2.7202380952380953,2.2,336,0,4,[B.Sc.] Computer Engineering,100.0,85.0,90.0,1.0,0,0,1,,,,,2.722972972972973,0.0,1,ce,ce,[B.Sc.] Computer Engineering
S5122b265a8b0db9d,2.44,2.4549999999999996,2.28,20,0,0,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,0,1,,,,,2.63,0.0,5,ba,ba,[B.Sc.] Business Administration
S512df73c28272c07,3.16,3.1666666666666665,2.67,180,0,2,[B.Sc.] Computer Science,85.0,85.0,87.5,1.0,0,1,1,,,,,3.122,0.0,2,cs,cs,[B.Sc.] Computer Science
S5135abccf26ce5be,3.11,3.104761904761905,2.88,168,0,0,[B.Sc.] Business Administration,90.0,100.0,95.0,0.0,0,1,1,,,,,2.9625,0.0,5,ba,ba,[B.Sc.] Business Administration
S51789eebb8e635c4,1.16,0.9822222222222222,0.0,72,0,0,[B.Sc.] Business Administration,70.0,85.0,77.5,0.0,0,0,1,,,,,0.9822222222222222,1.0,5,ba,ba,[B.Sc.] Business Administration
S51dbe53c85239705,3.6,3.596756756756757,3.33,333,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,1,1,,,,,3.5987096774193548,0.0,5,ba,ba,[B.Sc.] Business Administration
S52086b73dd5054dc,1.77,1.565,1.5,20,0,2,[B.Sc.] Computer Science,90.0,85.0,87.5,1.0,0,0,1,,,,,1.6299999999999997,1.0,2,cs,cs,[B.Sc.] Computer Science
S525f5107dafe1ffb,2.96,2.9302702702702703,2.0,370,0,0,[B.Sc.] Business Administration,85.0,85.0,85.0,0.0,0,0,1,,,,,2.940571428571429,0.0,5,ba,ba,[B.Sc.] Business Administration
S5265cc1ef4adaae2,3.29,3.293333333333333,3.06,180,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,1,1,,,,,3.274,0.0,5,ba,ba,[B.Sc.] Business Administration
S529212ca318c7595,3.75,3.748780487804878,3.45,328,0,1,[B.Sc.] Computer Engineering,100.0,100.0,98.8888888888889,0.0,0,1,1,,,,,3.748780487804878,0.0,4,ce,ce,[B.Sc.] Computer Engineering
S52b95c0376f3a21b,2.83,2.821081081081081,2.28,296,0,2,[B.Sc.] Computer Science,85.0,,77.5,0.0,0,0,1,,,,,2.7993939393939393,0.0,2,cs,cs,[B.Sc.] Computer Science
S530a2d72f764ccee,2.41,2.2717948717948717,1.44,351,0,5,[B.Sc.] Computer Science,85.0,80.0,81.66666666666667,0.0,0,0,1,,,,,2.2970588235294116,0.0,6,cs,cs,[B.Sc.] Computer Science
S530ac77ea425718d,3.52,3.5383783783783787,2.5,370,0,0,[B.Sc.] Business Administration,65.0,85.0,75.0,0.0,0,1,1,,,,,3.5564705882352943,0.0,5,ba,ba,[B.Sc.] Business Administration
S5336bbd2129624dc,3.17,3.205454545454545,2.78,22,0,1,[B.Sc.] Computer Engineering,100.0,100.0,97.77777777777777,0.0,0,1,1,,,,,3.205454545454545,0.0,4,ce,ce,[B.Sc.] Computer Engineering
S534c118b8afed3fb,2.25,2.0204761904761908,1.06,504,0,0,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,0,1,,,,,2.048947368421053,0.0,5,ba,ba,[B.Sc.] Business Administration
S5372840debcd38b4,3.18,3.180810810810811,2.78,333,0,2,[B.Sc.] Computer Science,100.0,,100.0,0.0,0,1,1,,,,,3.1878787878787875,0.0,2,cs,cs,[B.Sc.] Computer Science
S53eab1c3e2eb40ac,3.53,3.54,3.33,20,0,2,[B.Sc.] Computer Science,100.0,100.0,97.77777777777777,0.0,0,1,1,,,,,3.75,0.0,2,cs,cs,[B.Sc.] Computer Science
S54396fe226a5a40f,2.53,2.4766666666666666,2.17,180,0,2,[B.Sc.] Computer Science,85.0,100.0,91.1111111111111,0.0,0,0,1,,,,,2.472,0.0,2,cs,cs,[B.Sc.] Computer Science
S545e5086a586f556,3.19,3.1986486486486485,2.72,296,0,5,[B.Sc.] Management Information Systems,100.0,90.0,95.0,0.0,0,1,1,,,,,3.1986486486486485,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S5471d1ee54a862a3,2.67,2.475609756097561,1.5,369,0,2,[B.Sc.] Management Information Systems,90.0,100.0,95.0,0.0,0,0,1,,,,,2.54,0.0,2,mis,mis,[B.Sc.] Management Information Systems
S54d1eb47adeccc9e,3.66,3.6405555555555558,3.38,288,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,1,1,,,,,3.6405555555555558,0.0,5,ba,ba,[B.Sc.] Business Administration
S54e4a94d1eb6a6b9,2.71,2.6726315789473682,2.0,342,0,0,[B.Sc.] Business Administration,85.0,100.0,92.5,0.0,0,0,1,,,,,2.6981818181818182,0.0,5,ba,ba,[B.Sc.] Business Administration
S550218aa7ff496ec,2.98,2.8978947368421055,2.25,380,0,2,[B.Sc.] Computer Science,60.0,80.0,72.77777777777777,0.0,0,0,1,,,,,2.906111111111111,0.0,2,cs,cs,[B.Sc.] Computer Science
S554f70238bc933eb,2.86,2.8054838709677417,1.72,434,0,5,[B.Sc.] Computer Science,75.0,85.0,82.77777777777777,0.0,0,0,1,,,,,2.7778260869565217,0.0,6,cs,cs,[B.Sc.] Computer Science
S5572f6b9d4d8c00b,3.0,3.0,3.0,5,0,0,[B.Sc.] Business Administration,100.0,100.0,96.66666666666667,0.0,0,1,0,,,,,3.0,0.0,5,ba,ba,[B.Sc.] Business Administration
S559d2fca818b8a0b,2.03,1.9427586206896552,1.38,406,0,5,[B.Sc.] Computer Engineering,70.0,100.0,84.44444444444444,0.0,0,0,1,,,,,1.7904347826086955,1.0,6,ce,ce,[B.Sc.] Computer Engineering
S55da666bc64c8969,2.42,2.42,2.27,48,0,8,[LLB] Law with Public Policy,70.0,90.0,80.0,0.0,0,0,1,,,,,2.63,0.0,8,law,law,[LLB] Law with Public Policy
S5603c8d6da08d81d,3.53,3.53,3.5,20,0,4,[B.Sc.] Computer Engineering,100.0,,92.5,0.0,0,1,1,,,,,3.5,0.0,1,ce,ce,[B.Sc.] Computer Engineering
S5611cffb64a66bdd,3.91,3.8976190476190475,3.63,84,0,2,[B.Sc.] Computer Science,100.0,100.0,100.0,0.0,0,1,1,,,,,3.856666666666667,0.0,2,cs,cs,[B.Sc.] Computer Science
S562ebfe8a2e1e245,3.78,3.78,3.78,6,0,2,[B.Sc.] Computer Science,100.0,85.0,93.8888888888889,0.0,0,1,0,,,,,3.78,0.0,2,cs,cs,[B.Sc.] Computer Science
S56b8205ca6438787,0.0,0.0,0.0,3,0,5,[B.Sc.] Management Information Systems,75.0,85.0,80.0,0.0,0,0,0,,,,,0.0,1.0,6,mis,mis,[B.Sc.] Management Information Systems
S57281602354040b7,2.47,2.166190476190476,1.61,105,0,2,[B.Sc.] Computer Science,100.0,85.0,91.1111111111111,0.0,0,0,1,,,,,1.9314285714285713,1.0,2,cs,cs,[B.Sc.] Computer Science
S574cb62ada6a070a,0.8,0.6923076923076923,0.0,65,0,5,[B.Sc.] Business Administration,100.0,80.0,83.33333333333333,0.0,0,0,1,,,,,0.8181818181818182,1.0,6,ba,ba,[B.Sc.] Business Administration
S5769f8c6c6753ff9,2.8,2.7743243243243247,2.33,407,0,5,[B.Sc.] Business Administration,85.0,85.0,85.0,0.0,0,0,1,,,,,2.754411764705883,0.0,6,ba,ba,[B.Sc.] Business Administration
S57a2c04206b91350,3.18,3.176190476190476,3.0,105,0,2,[B.Sc.] Computer Science,100.0,90.0,89.16666666666667,0.0,0,1,1,,,,,3.1933333333333334,0.0,2,cs,cs,[B.Sc.] Computer Science
S57a70ffc6d9ec7b1,2.68,2.6829729729729728,2.17,370,0,2,[B.Sc.] Computer Science,80.0,85.0,82.5,0.0,0,0,1,,,,,2.679142857142857,0.0,2,cs,cs,[B.Sc.] Computer Science
S57aefa38e2723150,1.22,1.1861111111111111,0.0,72,0,2,[B.Sc.] Computer Science,85.0,85.0,84.16666666666667,0.0,0,0,1,,,,,1.4233333333333333,1.0,2,cs,cs,[B.Sc.] Computer Science
S57c1021ffb73f239,2.75,2.73027027027027,2.13,333,0,0,[B.Sc.] Business Administration,85.0,75.0,80.0,0.0,0,0,1,,,,,2.7227777777777775,0.0,5,ba,ba,[B.Sc.] Business Administration
S57d6a19781b8e664,2.47,2.1399999999999997,1.5,20,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,0,1,,,,,1.5,1.0,5,ba,ba,[B.Sc.] Business Administration
S58226efb99d74c75,2.65,2.603783783783784,2.11,296,0,0,[B.Sc.] Business Administration,80.0,90.0,85.0,0.0,0,0,1,,,,,2.5557575757575757,0.0,5,ba,ba,[B.Sc.] Business Administration
S58698ea9387b5273,3.2,3.201666666666666,2.94,360,0,2,[B.Sc.] Mechanical Engineering,100.0,85.0,86.66666666666667,0.0,0,1,1,,,,,3.254,0.0,2,me,me,[B.Sc.] Mechanical Engineering
S58b0351b69384619,3.46,3.3269696969696967,2.89,231,0,6,[B.Sc.] Mechanical Engineering,100.0,,100.0,0.0,0,1,1,,,,,3.3215624999999998,0.0,2,me,me,[B.Sc.] Mechanical Engineering
S58e8ef2461c1aeb4,3.84,3.4321621621621623,0.0,370,0,0,[B.Sc.] Business Administration,90.0,100.0,93.33333333333333,0.0,0,1,1,,,,,3.4997058823529414,0.0,5,ba,ba,[B.Sc.] Business Administration
S58f660bc0660aeb8,2.67,2.4850000000000003,2.22,40,0,7,[B.Sc.] Electrical/Electronic Engineering,90.0,100.0,95.55555555555556,0.0,1,0,1,,,,,2.75,0.0,1,ee,me,[B.Sc.] Mechanical Engineering
S59126eebcc24654c,3.53,3.5194594594594597,2.94,333,0,5,[B.Sc.] Management Information Systems,100.0,100.0,100.0,0.0,0,1,1,,,,,3.49125,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S5950e76e27e7f8d6,3.3,3.283513513513513,2.75,407,0,0,[B.Sc.] Business Administration,90.0,85.0,87.5,0.0,0,1,1,,,,,3.2899999999999996,0.0,5,ba,ba,[B.Sc.] Business Administration
S5981c61c9ff8594b,3.39,3.39,3.39,6,0,6,[B.Sc.] Mechanical Engineering,100.0,,100.0,0.0,0,1,0,,,,,3.39,0.0,2,me,me,[B.Sc.] Mechanical Engineering
S5984fa64f6fa17b3,,,,9,0,2,[B.Sc.] Computer Science,85.0,,77.5,1.0,0,0,1,,,,,,,2,cs,cs,[B.Sc.] Computer Science
S598e697332a14477,3.74,3.37,0.0,360,0,2,[B.Sc.] Computer Science,100.0,90.0,93.33333333333333,0.0,0,1,1,,,,,3.302941176470588,0.0,2,cs,cs,[B.Sc.] Computer Science
S5a0eec219e804327,2.31,2.13125,1.61,256,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,0,1,,,,,1.9666666666666668,1.0,5,ba,ba,[B.Sc.] Business Administration
S5a3ef24cf76e1296,2.65,2.665,2.33,20,0,0,[B.Sc.] Business Administration,70.0,85.0,77.5,0.0,0,0,1,,,,,3.0,0.0,5,ba,ba,[B.Sc.] Business Administration
S5a6817c58a356cd4,2.8,2.75425,2.06,360,0,2,[B.Sc.] Computer Science,85.0,85.0,86.66666666666667,0.0,0,0,1,,,,,2.6947058823529413,0.0,2,cs,cs,[B.Sc.] Computer Science
S5a75ec6b35b74fbb,3.22,3.2054054054054055,2.33,333,0,0,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,1,1,,,,,3.143125,0.0,5,ba,ba,[B.Sc.] Business Administration
S5a9c778275e9eb7b,3.22,3.23,2.75,288,0,0,[B.Sc.] Business Administration,60.0,90.0,70.0,0.0,0,1,1,,,,,3.2354545454545454,0.0,5,ba,ba,[B.Sc.] Business Administration
S5aa612031485589c,3.18,3.175,3.13,20,0,5,[B.Sc.] Management Information Systems,85.0,90.0,87.5,0.0,0,1,1,,,,,3.13,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S5adf145de1cae4d6,3.21,3.2160526315789477,2.88,342,0,0,[B.Sc.] Business Administration,80.0,85.0,82.5,0.0,0,1,1,,,,,3.1621875,0.0,5,ba,ba,[B.Sc.] Business Administration
S5ae77ef6af7cd65f,2.56,2.5599999999999996,2.28,80,0,2,[B.Sc.] Computer Science,100.0,90.0,95.55555555555556,0.0,0,0,1,,,,,2.6533333333333333,0.0,2,cs,cs,[B.Sc.] Computer Science
S5af9e93a67efdf4a,2.55,2.517857142857143,2.0,378,0,1,[B.Sc.] Computer Science,90.0,85.0,87.77777777777777,0.0,0,0,1,,,,,2.5625,0.0,4,cs,cs,[B.Sc.] Computer Science
S5b04a8a720afde5a,3.77,3.7537837837837835,3.44,296,0,2,[B.Sc.] Computer Science,90.0,100.0,93.8888888888889,0.0,0,1,1,,,,,3.7320588235294117,0.0,2,cs,cs,[B.Sc.] Computer Science
S5b081f191d3e5d7e,2.02,1.7357142857142858,0.63,315,0,0,[B.Sc.] Business Administration,90.0,75.0,83.33333333333333,0.0,0,0,1,,,,,1.8699999999999999,1.0,5,ba,ba,[B.Sc.] Business Administration
S5b1b20887e4b51fa,3.44,3.4402564102564104,2.83,351,0,2,[B.Sc.] Computer Science,85.0,90.0,85.0,0.0,0,1,1,,,,,3.515757575757576,0.0,2,cs,cs,[B.Sc.] Computer Science
S5b69a73ef6d47ea1,3.12,3.0977272727272727,2.75,110,0,0,[B.Sc.] Business Administration,100.0,100.0,100.0,0.0,0,1,1,,,,,2.9366666666666665,0.0,5,ba,ba,[B.Sc.] Business Administration
S5b716c9d9e8db955,3.06,3.0475000000000003,2.75,80,0,2,[B.Sc.] Computer Science,100.0,100.0,95.83333333333333,0.0,0,1,1,,,,,2.953333333333333,0.0,2,cs,cs,[B.Sc.] Computer Science
S5b72ff664ad6e677,3.04,3.0409756097560976,2.67,328,0,4,[B.Sc.] Mechanical Engineering,100.0,,92.5,0.0,0,1,1,,,,,3.0183783783783786,0.0,1,me,me,[B.Sc.] Mechanical Engineering
S5b9d18c934573ec4,2.56,2.3845238095238095,1.22,420,0,2,[B.Sc.] Computer Science,85.0,85.0,85.0,0.0,0,0,1,,,,,2.297941176470588,0.0,2,cs,cs,[B.Sc.] Computer Science
S5bcfd665cd36ffde,2.39,2.1290625,1.72,224,0,5,[B.Sc.] Computer Science,75.0,80.0,78.8888888888889,0.0,0,0,1,,,,,2.0629166666666667,0.0,6,cs,cs,[B.Sc.] Computer Science
S5c350b50acee15c2,3.37,3.3730555555555553,3.17,288,0,0,[B.Sc.] Business Administration,80.0,90.0,83.33333333333333,0.0,0,1,1,,,,,3.3884374999999998,0.0,5,ba,ba,[B.Sc.] Business Administration
S5c3c5695a0f862d0,3.65,3.6364864864864868,3.17,296,0,2,[B.Sc.] Computer Science,85.0,85.0,87.22222222222223,0.0,0,1,1,,,,,3.6776470588235295,0.0,2,cs,cs,[B.Sc.] Computer Science
S5c4d8ecdced274e7,2.06,2.085,1.67,20,0,0,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,0,1,,,,,2.5,0.0,5,ba,ba,[B.Sc.] Business Administration
S5c4fd4d3788a55a0,2.52,2.425,1.94,180,0,2,[B.Sc.] Computer Science,85.0,85.0,85.0,0.0,0,0,1,,,,,2.5220000000000002,0.0,2,cs,cs,[B.Sc.] Computer Science
S5cdf39fa6d475356,3.26,3.2649999999999997,3.25,20,0,1,[B.Sc.] Computer Engineering,90.0,100.0,94.44444444444444,0.0,0,1,1,,,,,3.25,0.0,4,ce,ce,[B.Sc.] Computer Engineering
S5cfb4ac4e621e89c,3.26,3.253103448275862,3.0,174,0,0,[B.Sc.] Business Administration,85.0,85.0,85.0,0.0,0,1,1,,,,,3.282916666666667,0.0,5,ba,ba,[B.Sc.] Business Administration
S5d464482f65bdc5f,2.92,2.896578947368421,2.25,342,0,0,[B.Sc.] Business Administration,65.0,80.0,72.5,0.0,0,0,1,,,,,2.8937837837837836,0.0,5,ba,ba,[B.Sc.] Business Administration
S5d4894db6d22765e,3.61,3.6076923076923073,3.39,312,0,0,[B.Sc.] Business Administration,90.0,100.0,95.0,0.0,0,1,1,,,,,3.576571428571429,0.0,5,ba,ba,[B.Sc.] Business Administration
S5db09c06b9841098,3.35,3.3546666666666667,3.1,180,0,0,[B.Sc.] Business Administration,100.0,100.0,100.0,0.0,0,1,1,,,,,3.2958333333333334,0.0,5,ba,ba,[B.Sc.] Business Administration
S5dc06a611fd3bed1,3.91,3.9107894736842104,3.75,342,0,2,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,1,1,,,,,3.919722222222222,0.0,2,ba,ba,[B.Sc.] Business Administration
S5decce72c634c14a,3.01,3.006666666666667,2.83,180,0,2,[B.Sc.] Computer Science,100.0,85.0,91.1111111111111,0.0,0,1,1,,,,,3.0420000000000003,0.0,2,cs,cs,[B.Sc.] Computer Science
S5df72fe8c0de8705,2.94,2.95,2.67,320,0,1,[B.Sc.] Computer Engineering,90.0,90.0,89.44444444444444,0.0,0,0,1,,,,,2.95,0.0,4,ce,ce,[B.Sc.] Computer Engineering
S5dfdceec336e372e,2.36,2.357619047619048,2.06,105,0,5,[B.Sc.] Management Information Systems,85.0,90.0,87.5,0.0,0,0,1,,,,,2.1966666666666668,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S5e12cf5f76997679,2.73,2.4050000000000002,2.25,20,0,6,[B.Sc.] Mechanical Engineering,100.0,85.0,93.8888888888889,0.0,0,0,1,,,,,2.25,0.0,2,me,me,[B.Sc.] Mechanical Engineering
S5e36278c449ef2ab,3.24,3.1478378378378378,2.11,333,0,0,[B.Sc.] Business Administration,100.0,80.0,90.0,0.0,0,1,1,,,,,3.1241666666666665,0.0,5,ba,ba,[B.Sc.] Business Administration
S5e5166247d912314,1.24,1.0005882352941176,0.57,85,0,2,[B.Sc.] Computer Science,70.0,,70.0,0.0,0,0,1,,,,,1.034,1.0,2,cs,cs,[B.Sc.] Computer Science
S5e522ca0b029d42b,3.51,3.5133333333333336,3.25,288,0,0,[B.Sc.] Business Administration,100.0,100.0,95.83333333333333,0.0,0,1,1,,,,,3.5145454545454546,0.0,5,ba,ba,[B.Sc.] Business Administration
S5e698fede6c763d8,3.53,3.5028947368421055,3.14,684,0,2,[B.Sc.] Computer Science,100.0,90.0,95.0,0.0,0,1,1,,,,,3.4882352941176475,0.0,2,cs,cs,[B.Sc.] Computer Science
S5e71a2543b6dae93,3.78,3.6672222222222226,0.0,324,0,0,[B.Sc.] Business Administration,100.0,80.0,90.0,0.0,0,1,1,,,,,3.7720000000000002,0.0,5,ba,ba,[B.Sc.] Business Administration
S5e98999b026171bb,3.65,3.6523684210526315,3.33,304,0,2,[B.Sc.] Computer Science,90.0,90.0,86.66666666666667,0.0,0,1,1,,,,,3.6496969696969694,0.0,2,cs,cs,[B.Sc.] Computer Science
S5ea90d06a277843f,3.22,3.2190476190476196,3.13,84,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,98.8888888888889,0.0,0,1,1,,,,,3.21875,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S5eafb331d4f4af29,3.6,3.5985,3.4,320,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,90.0,93.33333333333333,0.0,0,1,1,,,,,3.5985,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S5ed7d7ac4bb8ea70,2.57,2.5766666666666667,2.06,180,0,0,[B.Sc.] Management Information Systems,90.0,85.0,87.5,0.0,0,0,1,,,,,2.57,0.0,5,mis,mis,[B.Sc.] Management Information Systems
S5efabf456b133eba,2.62,2.61,1.94,372,0,2,[B.Sc.] Computer Science,75.0,85.0,82.77777777777777,0.0,0,0,1,,,,,2.538,0.0,2,cs,cs,[B.Sc.] Computer Science
S5f08a2acac5b8574,3.03,3.0060714285714285,2.63,168,0,5,[B.Sc.] Management Information Systems,100.0,90.0,95.55555555555556,0.0,0,1,1,,,,,3.0204347826086955,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S5f128292532f7c62,1.92,1.73625,1.38,16,0,5,[B.Sc.] Management Information Systems,100.0,90.0,95.0,0.0,0,0,1,,,,,1.38,1.0,6,mis,mis,[B.Sc.] Management Information Systems
S5f3f88e69673da49,2.8,2.7756097560975608,2.45,410,0,6,[B.Sc.] Mechanical Engineering,80.0,85.0,83.33333333333333,1.0,0,0,1,,,,,2.7384615384615385,0.0,2,me,me,[B.Sc.] Mechanical Engineering
S5f5db4b821da55ef,3.25,3.2492105263157893,3.0,304,0,2,[B.Sc.] Computer Science,100.0,85.0,91.66666666666667,0.0,0,1,1,,,,,3.244545454545454,0.0,2,cs,cs,[B.Sc.] Computer Science
S5f8822e93b837d9c,3.21,3.2139285714285717,2.89,168,0,0,[B.Sc.] Business Administration,85.0,85.0,85.0,0.0,0,1,1,,,,,3.138695652173913,0.0,5,ba,ba,[B.Sc.] Business Administration
S5f8edb7aa15c911c,3.09,3.0949999999999998,2.94,20,0,1,[B.Sc.] Computer Engineering,100.0,85.0,91.66666666666667,0.0,0,1,1,,,,,3.25,0.0,4,ce,ce,[B.Sc.] Computer Engineering
S5f9b44a6c85c8833,2.89,2.88,2.63,80,0,2,[B.Sc.] Computer Science,100.0,90.0,92.22222222222223,0.0,0,0,1,,,,,2.82,0.0,2,cs,cs,[B.Sc.] Computer Science
S5f9dee7a0dd2ef34,2.9,2.865862068965517,2.25,174,0,0,[B.Sc.] Business Administration,90.0,85.0,87.5,0.0,0,0,1,,,,,2.88375,0.0,5,ba,ba,[B.Sc.] Business Administration
S6004bc4e5822281b,2.28,2.1190322580645162,1.6,217,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,0,1,,,,,1.9683333333333333,1.0,5,ba,ba,[B.Sc.] Business Administration
S602e8244e153afe7,2.99,2.9775,2.75,80,0,5,[B.Sc.] Mechanical Engineering,70.0,90.0,73.33333333333333,0.0,0,0,1,,,,,2.9699999999999998,0.0,6,me,me,[B.Sc.] Mechanical Engineering
S605217c599c90c60,2.09,2.1100000000000003,1.72,20,0,2,[B.Sc.] Computer Science,85.0,,77.5,0.0,0,0,1,,,,,2.5,0.0,2,cs,cs,[B.Sc.] Computer Science
S605fde6bda5ec03d,2.74,2.745,2.61,20,0,7,[B.Sc.] Mechatronic Engineering,100.0,,96.25,0.0,0,0,1,,,,,2.88,0.0,1,mechatronics,mechatronics,[B.Sc.] Mechatronic Engineering
S60913c9d6b28ac43,3.46,3.457142857142857,3.33,84,0,0,[B.Sc.] Business Administration,70.0,90.0,80.0,0.0,0,1,1,,,,,3.390625,0.0,5,ba,ba,[B.Sc.] Business Administration
S617a74d7c91f186f,3.31,3.2973809523809527,2.61,336,0,4,[B.Sc.] Electrical and Electronic Engineering,85.0,85.0,83.33333333333333,0.0,0,1,1,,,,,3.2760526315789473,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S61810bf3b97dd7de,3.58,3.579,3.36,180,0,3,[B.Sc.] Business Administration,80.0,90.0,85.0,0.0,0,1,1,,,,,3.55375,0.0,3,ba,ba,[B.Sc.] Business Administration
S618ddf70960fc8b5,3.03,3.0349999999999997,2.94,40,0,4,[B.Sc.] Electrical/Electronic Engineering,100.0,100.0,98.8888888888889,0.0,0,1,1,,,,,3.13,0.0,1,ee,ee,[B.Sc.] Electrical/Electronic Engineering
S61d6ca9fb42e855e,3.6,3.5894444444444447,3.38,324,0,0,[B.Sc.] Business Administration,90.0,85.0,87.5,0.0,0,1,1,,,,,3.577714285714286,0.0,5,ba,ba,[B.Sc.] Business Administration
S6216cba3ea3710f9,1.95,1.9604761904761905,1.0,105,0,2,[B.Sc.] Electrical and Electronic Engineering,100.0,85.0,90.0,0.0,0,0,1,,,,,1.9633333333333334,1.0,2,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S622d398102ba3a22,3.28,3.2864285714285715,3.06,168,0,5,[B.Sc.] Management Information Systems,100.0,85.0,92.5,0.0,0,1,1,,,,,3.300869565217391,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S6284c5aa672403a3,3.18,3.19,3.0,20,0,7,[Bsc] Mechatronics Engineering,100.0,,100.0,0.0,0,1,1,,,,,3.38,0.0,1,[bsc] mechatronics engineering,[bsc] mechatronics engineering,[Bsc] Mechatronics Engineering
S62996e7a1fd48e72,2.83,2.829032258064516,2.22,186,0,1,[B.Sc.] Computer Engineering,90.0,80.0,87.22222222222223,0.0,0,0,1,,,,,2.836,0.0,4,ce,ce,[B.Sc.] Computer Engineering
S62b3d977519e0860,2.59,2.5500000000000003,2.06,372,0,2,[B.Sc.] Computer Science,70.0,,67.5,0.0,0,0,1,,,,,2.5620000000000003,0.0,2,cs,cs,[B.Sc.] Computer Science
S62f4c2a8eee6d930,3.61,3.6077777777777778,3.17,288,0,0,[B.Sc.] Business Administration,90.0,85.0,87.5,0.0,0,1,1,,,,,3.572121212121212,0.0,5,ba,ba,[B.Sc.] Business Administration
S631cf6e571ab7d2d,3.44,3.4549999999999996,3.28,20,0,5,[B.Sc.] Management Information Systems,100.0,90.0,95.0,1.0,0,1,1,,,,,3.63,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S632d30f3d02a11bf,3.05,2.9571052631578945,2.0,418,0,0,[B.Sc.] Business Administration,75.0,80.0,77.5,0.0,0,1,1,,,,,2.907941176470588,0.0,5,ba,ba,[B.Sc.] Business Administration
S6340ab7c21bc54bc,0.0,0.0,0.0,5,0,0,[B.Sc.] Business Administration,85.0,85.0,85.0,0.0,0,0,0,,,,,0.0,1.0,5,ba,ba,[B.Sc.] Business Administration
S63477bf5c15a66a0,3.73,3.720967741935484,3.25,186,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,90.0,96.66666666666667,0.0,0,1,1,,,,,3.6540000000000004,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S63710ff4bffe94aa,2.43,2.2199999999999998,1.5,20,0,0,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,0,1,,,,,1.5,1.0,5,ba,ba,[B.Sc.] Business Administration
S63b86a1a4cb621b0,2.51,2.5204545454545455,2.17,132,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,1.0,0,0,1,,,,,2.4724999999999997,0.0,5,ba,ba,[B.Sc.] Business Administration
S63c6c1d1fd30f180,3.29,3.315,3.0,20,0,2,[B.Sc.] Computer Science,85.0,100.0,92.5,0.0,0,1,1,,,,,3.63,0.0,2,cs,cs,[B.Sc.] Computer Science
S6401f0d56c8b5822,3.38,3.405,3.06,20,0,2,[B.Sc.] Computer Science,100.0,85.0,93.8888888888889,0.0,0,1,1,,,,,3.75,0.0,2,cs,cs,[B.Sc.] Computer Science
