StudentRef,final_cgpa,avg_gpa,last_gpa,total_semesters,final_major,proposed_major,math_score,english_score,composite_score,has_ajc_case,yeargroup,struggling,successful,major_changed,delayed_grad
S4900bb2ad4c106cb,2.61,2.4914285714285715,2.0,2,2,,85.0,85.0,85.0,0.0,2026,0,0,1,0
S4901555b022f32dd,3.41,3.35625,3.5,1,2,,,,,0.0,2022,0,1,1,0
S49075cb1c02b8a57,3.21,3.2525,2.35,2,6,,100.0,85.0,93.8888888888889,0.0,2027,0,1,1,0
S490973776ea6fb55,3.09,3.0399999999999996,3.5,1,2,,,,,0.0,2018,0,1,1,0
S491208c8a0434aa4,2.95,3.024,3.83,2,0,,,,,0.0,2020,0,0,1,0
S4912b7075b176b4c,3.69,3.673333333333334,3.75,2,0,,,,,0.0,2022,0,1,1,0
S4919b61e5f800e53,3.78,3.775,4.0,2,6,,,90.0,87.5,0.0,2026,0,1,1,0
S492cb4a5bbf952a0,3.32,3.31625,3.38,2,6,,100.0,85.0,90.0,0.0,2025,0,1,1,0
S4930a0dec2228870,3.89,3.9066666666666663,4.0,2,2,,,,,0.0,2019,0,1,1,0
S4940d1100c673b89,2.71,2.7275,2.61,2,2,,,,,0.0,2027,0,0,1,0
S49414be93c3c6c44,3.88,3.88,3.88,1,10,,,,,0.0,2022,0,1,1,0
S495e3feedc0ac586,3.58,3.631111111111111,3.67,2,2,,100.0,85.0,92.5,0.0,2023,0,1,1,0
S499c1d5221a7ef16,2.65,2.5799999999999996,2.5,2,2,,90.0,85.0,86.66666666666667,0.0,2026,0,0,1,0
S49afe5d69eb4fe7d,3.6,3.61875,3.88,1,2,,,,,0.0,2019,0,1,1,0
S49d417f255f0f275,2.91,2.91,2.94,2,2,,100.0,90.0,93.33333333333333,0.0,2028,0,0,1,0
S49f632730d703493,2.58,2.669090909090909,3.0,2,0,,,,,0.0,2021,0,0,1,0
S49f771bf08b3c149,2.6,2.7133333333333334,3.5,2,0,,,,,0.0,2018,0,0,1,0
S4a05da8d8127ccd8,2.73,2.737142857142857,1.64,1,4,,,,,0.0,2022,0,0,1,0
S4a0e87fbedb04f59,3.2,3.215,3.63,2,5,,100.0,85.0,90.0,0.0,2026,0,1,1,0
S4a23a9684f53975d,2.85,2.54,2.38,2,5,,,,,0.0,2024,0,0,1,0
S4a386a5f4311411e,2.34,2.307272727272727,3.25,2,1,,,,,0.0,2022,0,0,1,0
S4a3b797dc39b8248,3.4,3.537,4.0,2,5,,,,,0.0,2019,0,1,1,0
S4a57ac51f2216ed1,2.16,1.875,2.4,2,0,,70.0,90.0,81.66666666666667,0.0,2023,0,0,1,0
S4a6475ced1336f69,3.7,3.6925,3.83,2,2,,,,,0.0,2027,0,1,1,0
S4a693eb30b3ac946,2.54,2.350909090909091,2.75,2,5,,,,,0.0,2022,0,0,1,0
S4a6d5f3f93a0d9a6,2.07,1.8780000000000001,1.25,2,5,,,,,0.0,2026,0,0,1,0
S4a707a84b51547dd,2.6,2.5855555555555556,2.5,2,0,,,,,1.0,2019,0,0,1,0
S4a824b3561499c2c,2.07,1.7329999999999999,1.5,2,0,,60.0,80.0,70.0,0.0,2025,0,0,1,0
S4a8e7a78dd3c679f,3.43,3.4175,3.83,2,2,,100.0,90.0,94.44444444444444,0.0,2027,0,1,1,0
S4a946a6d5f58ee88,1.83,1.7066666666666666,1.5,2,5,,70.0,75.0,72.5,0.0,2024,1,0,1,0
S4a94ae64fe64eaa2,3.0,3.0,3.0,2,10,,,,,0.0,2024,0,1,1,0
S4a96f099419e9d78,2.75,2.84,3.5,2,0,,,,,0.0,2021,0,0,1,0
S4abfc7cae59c1699,2.51,2.526,2.5,2,9,,,,,0.0,2027,0,0,1,0
S4ad1004c4e9f9499,2.62,2.675,1.95,2,0,,,,,0.0,2027,0,0,1,0
S4ad29f20ba1d8fef,3.19,3.2,3.75,1,0,,,,,0.0,2022,0,1,1,0
S4ae72b9a6598f388,2.52,2.06,2.0,2,0,,,,,1.0,2019,0,0,1,0
S4b06a9c590a016d9,2.69,2.6925,2.64,2,0,,90.0,90.0,90.0,0.0,2027,0,0,1,0
S4b15bd2ec4cca9f2,3.07,3.078333333333333,3.25,2,5,,,,,0.0,2026,0,1,1,0
S4b1a8061a1290a9d,4.0,4.0,4.0,0,0,,,,,0.0,2026,0,1,1,0
S4b2567b5930805b9,2.96,2.9,3.17,1,0,,,,,0.0,2017,0,0,1,0
S4b3e6538f73fec66,3.12,3.125,3.0,2,1,,100.0,90.0,92.22222222222223,0.0,2028,0,1,1,0
S4b5a4d199288b5bd,3.35,3.3449999999999998,3.32,2,0,,100.0,90.0,91.66666666666667,0.0,2027,0,1,1,0
S4b66fbfa9317b16c,3.68,3.6799999999999997,3.7,2,7,,,,,0.0,2027,0,1,1,0
S4b6cbb621b7fc5b7,3.22,3.21875,3.33,1,2,,100.0,90.0,91.66666666666667,0.0,2023,0,1,1,0
S4b7de3c91161db7d,2.61,2.61,3.06,2,2,,90.0,100.0,95.0,0.0,2026,0,0,1,0
S4b7df68e2d67d121,3.51,3.537777777777778,3.5,2,4,,,,,0.0,2021,0,1,1,0
S4b987121f41c4e52,2.63,2.4522222222222223,3.0,2,5,,100.0,90.0,90.55555555555556,0.0,2025,0,0,1,0
S4ba25a9be31ae21b,1.8,1.3399999999999999,1.25,2,0,,80.0,75.0,77.5,1.0,2025,1,0,1,0
S4ba42097d441a42e,3.53,3.535,3.67,2,2,,100.0,80.0,89.44444444444444,0.0,2026,0,1,1,0
S4bad489dddf5a999,3.66,3.655,3.59,2,0,,,,,0.0,2027,0,1,1,0
S4bbe8b44c845e03c,3.4,3.397777777777778,3.75,2,0,,,,,0.0,2021,0,1,1,0
S4bc236c967663c6d,3.64,3.6383333333333336,3.39,2,2,,,,,0.0,2026,0,1,1,0
S4bc4518ab94b5365,2.45,2.47,2.8,2,0,,,,,0.0,2026,0,0,1,0
S4bc4ac68c09053f0,2.76,2.75,2.78,2,5,,,,,0.0,2027,0,0,1,0
S4bc771a1cafd5595,3.06,3.0533333333333332,3.4,2,0,,100.0,100.0,100.0,0.0,2026,0,1,1,0
S4bc965eb8f446bfb,2.64,2.6999999999999997,3.5,2,0,,100.0,85.0,92.5,0.0,2026,0,0,1,0
S4bf3d76f7853ea28,3.41,3.4266666666666667,3.38,2,5,,100.0,100.0,96.66666666666667,0.0,2025,0,1,1,0
S4c10abb87e7744e6,2.68,2.43375,3.25,2,2,,,,,0.0,2018,0,0,1,0
S4c145f7b977afc85,2.93,2.88625,2.78,1,5,,,,,0.0,2021,0,0,1,0
S4c21591efeef29d8,3.69,3.6983333333333337,3.55,2,2,,90.0,85.0,89.44444444444444,0.0,2026,0,1,1,0
S4c4db0c46663efed,3.28,3.3480000000000003,3.17,2,5,,90.0,85.0,87.5,0.0,2023,0,1,1,0
S4c4e16b64434f21d,2.7,2.6799999999999997,3.0,2,0,,100.0,80.0,90.0,0.0,2026,0,0,1,0
S4c55f47aaaf804b4,3.2,3.152,3.38,2,2,,,,,0.0,2022,0,1,1,0
S4c6671d177103e7e,2.44,2.455,2.28,2,2,,85.0,,85.0,0.0,2028,0,0,1,0
S4c67610c93313d73,3.9,3.90875,4.0,2,2,,100.0,100.0,100.0,0.0,2024,0,1,1,0
S4c9831f4ef6e04fc,2.38,2.082666666666667,3.0,2,0,,50.0,80.0,65.0,0.0,2023,0,0,1,0
S4c9f6beba534e484,3.27,3.3333333333333335,3.5,2,6,,,,,0.0,2020,0,1,1,0
S4ccfb4cee5004215,3.41,3.4033333333333338,3.7,2,1,,100.0,90.0,94.44444444444444,0.0,2026,0,1,1,0
S4cda74d319d1b292,2.53,2.411818181818182,2.88,2,5,,90.0,75.0,82.5,0.0,2023,0,0,1,0
S4cdbc95c07a1ed39,2.41,2.625,2.5,1,0,,,,,0.0,2014,0,0,1,0
S4ce0642ee780c2eb,3.73,3.7375,3.38,1,1,,,,,0.0,2023,0,1,1,0
S4ce28ad3d8622d28,3.23,3.1887499999999998,2.75,2,0,,85.0,100.0,92.5,0.0,2024,0,1,1,0
S4cf891920ed46279,2.56,2.389090909090909,3.5,1,6,,,,,0.0,2022,0,0,1,0
S4d0282f3bd0c7807,2.5,2.3049999999999997,2.61,2,2,,,,,0.0,2028,0,0,1,0
S4d141b7b8e89828f,3.08,2.983333333333333,3.5,2,0,,85.0,90.0,87.5,0.0,2026,0,1,1,0
S4d2b70dfdd9c0c53,2.57,2.701111111111111,2.3,2,5,,,,,0.0,2020,0,0,1,0
S4d40ce5e7315862c,2.74,2.802222222222222,3.2,2,1,,85.0,85.0,84.44444444444444,0.0,2023,0,0,1,0
S4d53e3e49ed5f038,2.62,2.635,2.39,2,0,,,,,0.0,2028,0,0,1,0
S4d58843e46bccb22,2.69,2.6557142857142857,3.13,2,0,,,,,0.0,2018,0,0,1,0
S4d6cf855b678c6e6,2.41,1.780625,3.0,2,0,,,,,0.0,2021,0,0,1,0
S4d8a2ddd72f6cfba,2.58,2.1836363636363636,0.0,2,6,,100.0,100.0,100.0,0.0,2023,0,0,1,0
S4db8a11b28098c8c,2.79,2.783333333333333,2.5,2,4,,100.0,85.0,90.55555555555556,0.0,2026,0,0,1,0
S4dc1768cf26f9461,3.01,3.2024999999999997,2.88,1,5,,,,,0.0,2017,0,1,1,0
S4dc183649ba3b450,2.75,2.7475,3.13,1,0,,75.0,80.0,77.5,0.0,2023,0,0,1,0
S4dc9a6458fe9d867,3.15,3.2022222222222223,3.63,2,4,,,,,0.0,2021,0,1,1,0
S4dd4bcc687961771,3.36,3.39,4.0,2,0,,,,,0.0,2020,0,1,1,0
S4dde8f85a79a2b43,2.83,2.8275,2.88,1,6,,,,,0.0,2022,0,0,1,0
S4e056a3d1de606e6,3.35,3.38,3.63,1,5,,,,,0.0,2016,0,1,1,0
S4e07b6eeb7061185,2.77,2.41,2.57,2,2,,85.0,85.0,85.0,0.0,2028,0,0,1,0
S4e157ad67d5569d6,2.97,2.98,2.83,2,2,,85.0,,85.0,0.0,2028,0,0,1,0
S4e2ccb11ab337e4c,3.68,3.6950000000000003,3.89,2,0,,90.0,90.0,88.33333333333333,0.0,2028,0,1,1,0
S4e3cde996880e089,2.78,2.80125,3.13,1,1,,90.0,90.0,93.33333333333333,0.0,2023,0,0,1,0
S4e4be33e9295c84a,2.91,2.994545454545454,3.5,2,1,,100.0,85.0,93.33333333333333,0.0,2023,0,0,1,0
S4e4e4770238cba2f,3.27,3.321111111111111,3.25,2,4,,,,,0.0,2019,0,1,1,0
S4e53b4dd3c57e520,3.23,3.24125,3.5,1,6,,100.0,85.0,95.0,0.0,2023,0,1,1,0
S4e55803716b01a01,3.46,3.4425,3.72,2,2,,100.0,100.0,98.8888888888889,0.0,2027,0,1,1,0
S4e5e5f1abb771eea,2.57,2.395,2.0,2,1,,80.0,90.0,85.55555555555556,0.0,2023,0,0,1,0
S4e8f008eb4b8f2ca,0.0,0.0,0.0,1,10,,,,,0.0,2024,1,0,1,0
S4e9933e625328091,2.88,2.63,2.88,1,5,,,,,0.0,2016,0,0,1,0
S4ea1573ef3d6769a,3.37,3.481666666666667,3.25,1,0,,,,,0.0,2018,0,1,1,0
S4ea16fc9d9bb9ad7,2.78,2.2,2.75,2,0,,,,,0.0,2016,0,0,1,0
S4eaa58311a817096,0.0,0.0,0.0,1,4,,100.0,100.0,97.77777777777777,0.0,2028,1,0,1,0
S4eadc0bee08613a7,2.41,2.4050000000000002,2.56,2,2,,,,,0.0,2028,0,0,1,0
S4eaf4b9c74bd168f,3.44,3.4450000000000003,3.83,1,2,,,,,0.0,2021,0,1,1,0
S4ec6aff7a8abd339,1.32,1.2366666666666666,1.0,2,0,,,,,0.0,2021,1,0,1,0
S4eddaac8920c7dc8,2.81,2.7944444444444443,2.83,2,0,,85.0,80.0,82.5,0.0,2025,0,0,1,0
S4ee02fe1bc76c69e,4.0,4.0,4.0,2,10,,,,,0.0,2024,0,1,1,0
S4ee3f9eb92f82872,3.16,3.2266666666666666,2.25,2,2,,,,,0.0,2021,0,1,1,0
S4ef1caeaaa40a0af,3.54,3.5475,3.63,2,2,,,,100.0,0.0,2025,0,1,1,0
S4ef2038dd9936c52,2.86,2.86,3.1,2,6,,,,,0.0,2026,0,0,1,0
S4ef315359f66b42f,3.1,3.1300000000000003,3.25,2,0,,,,,0.0,2022,0,1,1,0
S4ef4769fe0fba56b,1.96,1.99,1.83,1,1,,,,,0.0,2025,1,0,1,0
S4f1109520220ce61,2.73,2.8055555555555554,3.13,2,5,,100.0,90.0,95.0,0.0,2025,0,0,1,0
S4f190a7b9a474d74,2.83,2.866,3.83,2,0,,,,,0.0,2020,0,0,1,0
S4f2802d4889f289b,3.61,3.7525,3.75,1,0,,,,,0.0,2017,0,1,1,0
S4f3c1a8734b2ba6a,3.72,3.7225,3.63,1,6,,,,,0.0,2023,0,1,1,0
S4f4105f25f68bdfb,2.79,2.825,2.44,2,2,,100.0,85.0,89.44444444444444,0.0,2027,0,0,1,0
S4f4ab26ede240f27,3.7,3.906,4.0,2,0,,,,,0.0,2017,0,1,1,0
S4f5ca48643ff275d,2.23,1.8792857142857142,2.0,2,4,,,,,0.0,2021,0,0,1,0
S4f6461e2ae79a148,2.84,2.555,3.0,1,5,,,,,0.0,2022,0,0,1,0
S4f64b37b72bac9f2,3.41,3.3869999999999996,3.0,2,5,,,,,0.0,2022,0,1,1,0
S4f65ab5dfdfe59ac,3.02,3.051111111111111,3.5,2,0,,,,,0.0,2021,0,1,1,0
S4f67362bd35eb2a1,3.39,3.315,3.63,1,0,,,,,0.0,2017,0,1,1,0
S4f8b48529ca4406f,3.32,3.3449999999999998,2.94,2,2,,100.0,100.0,100.0,0.0,2028,0,1,1,0
S4fbce502875e540c,3.33,3.3333333333333335,3.33,2,2,,100.0,85.0,93.8888888888889,0.0,2026,0,1,1,0
S4fc23528848d4c3a,3.14,3.0966666666666667,3.75,2,2,,,,,0.0,2019,0,1,1,0
S4fc9a91a906fd634,3.72,3.7325,3.75,1,4,,100.0,100.0,98.33333333333333,0.0,2023,0,1,1,0
S4fede8e8f430c601,3.04,3.1300000000000003,3.38,1,5,,,,,0.0,2018,0,1,1,0
S50058594e9aa3c44,3.67,3.66125,3.33,1,2,,100.0,90.0,95.0,0.0,2023,0,1,1,0
S50133464283d48f8,2.99,2.84875,3.4,1,0,,,,,0.0,2020,0,0,1,0
S50180763478c0819,3.41,3.4225,3.63,2,1,,,,,0.0,2025,0,1,1,0
S50193d9f568a4994,3.11,3.1166666666666667,3.22,2,5,,100.0,,85.0,0.0,2026,0,1,1,0
S50219cf077504445,1.63,1.63,1.63,0,10,,,,,0.0,2022,1,0,1,0
S5024f8279b33523c,1.56,0.9400000000000001,0.0,2,2,,,,,0.0,2022,1,0,1,0
S5027fdbcbd6d6679,3.31,3.305,3.56,2,2,,90.0,90.0,91.1111111111111,0.0,2027,0,1,1,0
S5043625e2811a8a8,3.09,3.09,3.3,2,0,,85.0,85.0,85.0,0.0,2026,0,1,1,0
S50476949f779ee21,2.2,2.1242857142857146,1.75,2,0,,100.0,85.0,92.5,0.0,2026,0,0,1,0
S504832c3635ec1df,3.17,3.19125,3.75,2,1,,100.0,85.0,92.22222222222223,0.0,2025,0,1,1,0
S504905931c45227e,3.2,3.19875,2.88,1,2,,,,,0.0,2022,0,1,1,0
S50646b83905bb2f4,2.61,2.80375,3.5,2,2,,85.0,90.0,88.8888888888889,0.0,2026,0,0,1,0
S50753a1f3be272df,3.08,3.1399999999999997,3.0,2,2,,,,,0.0,2022,0,1,1,0
S5092f264ff5e7980,3.12,2.957777777777778,3.63,2,0,,,,,0.0,2022,0,1,1,0
S509454db15c77411,3.39,3.3699999999999997,3.5,2,0,,100.0,,100.0,0.0,2026,0,1,1,0
S50aaeddf7eaf783c,2.51,2.44125,3.4,1,1,,,,,0.0,2023,0,0,1,0
S50c305ae999150b3,2.8,2.9,3.5,2,5,,85.0,100.0,93.33333333333333,0.0,2026,0,0,1,0
S50c42c9164298f6f,2.81,2.711111111111111,2.63,2,0,,,,,0.0,2022,0,0,1,0
S50c7368dd5be77b1,1.85,1.672,2.5,2,2,,,,,0.0,2027,1,0,1,0
S50f1948b14cc53a5,3.56,3.5716666666666668,4.0,1,0,,,,,0.0,2018,0,1,1,0
S50fdf954c6c9a46e,3.0,2.9266666666666663,2.75,2,5,,60.0,80.0,70.0,0.0,2026,0,1,1,0
S510236363b5adfee,3.87,3.8625,3.75,1,4,,,,,0.0,2022,0,1,1,0
S510c103c6c1ca861,3.47,3.565,3.5,1,0,,,,,1.0,2016,0,1,1,0
S510debd6c2fb7489,2.8,2.73375,2.8,2,4,,100.0,85.0,90.0,1.0,2025,0,0,1,0
S51105470f35326e2,2.2,2.106923076923077,2.5,2,0,,,,,0.0,2022,0,0,1,0
S5122b265a8b0db9d,2.44,2.455,2.28,2,0,,85.0,90.0,87.5,0.0,2028,0,0,1,0
S512df73c28272c07,3.16,3.1666666666666665,2.67,2,2,,85.0,85.0,87.5,1.0,2026,0,1,1,0
S5135abccf26ce5be,3.11,3.1125,2.95,2,0,,90.0,100.0,95.0,0.0,2027,0,1,1,0
S516445a862820bef,3.72,2.997,0.0,2,0,,,,,0.0,2021,0,1,1,0
S51789eebb8e635c4,1.16,0.9125,0.0,1,0,,70.0,85.0,77.5,0.0,2023,1,0,1,0
S518bca5318bf4a04,2.13,2.1055555555555556,2.38,2,0,,,,,0.0,2018,0,0,1,0
S519c8850628d0df0,3.06,3.053,3.38,2,5,,,,,0.0,2020,0,1,1,0
S51a34cdbdd626455,3.67,3.652222222222222,3.33,2,1,,,,,0.0,2021,0,1,1,0
S51b1374aae424a88,3.1,3.098333333333333,3.0,2,6,,,,100.0,0.0,2026,0,1,1,0
S51cfe7ce97fddd1e,3.8,3.875,3.75,1,0,,,,,0.0,2017,0,1,1,0
S51d9fb53e79301f7,3.26,3.26,3.39,2,0,,100.0,85.0,90.55555555555556,0.0,2028,0,1,1,0
S51dbe53c85239705,3.6,3.617777777777778,3.38,2,0,,100.0,85.0,92.5,0.0,2024,0,1,1,0
S52086b73dd5054dc,1.77,1.565,1.5,2,2,,90.0,85.0,87.5,1.0,2028,1,0,1,0
S52135e870cbccecb,1.8,1.3825,0.38,2,5,,,,,0.0,2020,1,0,1,0
S5224177c246e0e97,3.38,3.37,3.61,2,2,,,,,0.0,2028,0,1,1,0
S5238dfdcd807d53b,3.71,3.705,3.78,2,3,,100.0,100.0,100.0,0.0,2028,0,1,1,0
S523c92adf3c9edad,2.79,2.6836363636363636,2.5,2,5,,,,,0.0,2022,0,0,1,0
S5249ebf3a93ad0da,3.11,3.12,3.38,1,4,,,,,0.0,2022,0,1,1,0
S5254c34864a46406,2.94,2.8728571428571428,2.75,2,5,,,,,0.0,2018,0,0,1,0
S525f5107dafe1ffb,2.96,2.961,3.75,2,0,,85.0,85.0,85.0,0.0,2023,0,0,1,0
S5265cc1ef4adaae2,3.29,3.2933333333333334,3.5,2,0,,100.0,85.0,92.5,0.0,2026,0,1,1,0
S5268249083695318,3.66,3.6574999999999998,3.5,1,5,,,,,0.0,2017,0,1,1,0
S529212ca318c7595,3.75,3.7625,4.0,1,1,,100.0,100.0,98.8888888888889,0.0,2023,0,1,1,0
S52a0871d4f2d03fb,2.81,2.7283333333333335,2.38,1,5,,,,,0.0,2018,0,0,1,0
S52a5d7c3d4905b5d,2.38,2.0055555555555555,2.0,2,5,,,,,0.0,2025,0,0,1,0
S52b95c0376f3a21b,2.83,2.835,3.0,2,2,,85.0,,77.5,0.0,2024,0,0,1,0
S52f730758ba22118,3.07,3.101111111111111,3.17,2,5,,,,,0.0,2020,0,1,1,0
S530a2d72f764ccee,2.41,2.2911111111111113,2.7,2,5,,85.0,80.0,81.66666666666667,0.0,2025,0,0,1,0
S530ac77ea425718d,3.52,3.4509999999999996,3.5,2,0,,65.0,85.0,75.0,0.0,2023,0,1,1,0
S530ec5f3e475e521,3.76,3.8714285714285714,4.0,2,0,,,,,0.0,2018,0,1,1,0
S532e584e1cdb72fe,3.52,3.5633333333333335,3.63,2,5,,,,,0.0,2022,0,1,1,0
S533260a90d8a4cef,2.9,2.9,2.9,0,10,,,,,0.0,2028,0,0,1,0
S5336bbd2129624dc,3.17,3.17,2.78,1,1,,100.0,100.0,97.77777777777777,0.0,2024,0,1,1,0
S53428cfda444ddff,2.87,2.908181818181818,3.5,2,0,,,,,0.0,2022,0,0,1,0
S534b1c1e4f457691,3.64,3.6340000000000003,3.67,2,5,,,,,0.0,2022,0,1,1,0
S534c118b8afed3fb,2.25,1.9541666666666666,2.0,2,0,,85.0,90.0,87.5,0.0,2023,0,0,1,0
S535e4a1cabb8dd58,2.82,2.7510000000000003,2.5,2,2,,,,,1.0,2022,0,0,1,0
S5372840debcd38b4,3.18,3.2455555555555557,2.83,2,2,,100.0,,100.0,0.0,2024,0,1,1,0
S53730b04a357d25b,2.96,2.95,3.25,2,0,,,,,1.0,2019,0,0,1,0
S5377223344410696,3.25,3.252,3.33,2,0,,,,,0.0,2021,0,1,1,0
S53acf4fc28c6a67f,3.09,2.959,3.5,2,5,,,,,0.0,2022,0,1,1,0
S53cd6ca34aaed396,0.88,0.7966666666666667,0.57,1,1,,,,,0.0,2023,1,0,1,0
S53d422f57db36df0,3.0,2.904,3.38,2,0,,,,,1.0,2022,0,1,1,0
S53eab1c3e2eb40ac,3.53,3.54,3.33,2,2,,100.0,100.0,97.77777777777777,0.0,2028,0,1,1,0
S54268cb0a91f9d3c,3.09,3.09,3.09,2,2,,,,,0.0,2027,0,1,1,0
S54396fe226a5a40f,2.53,2.4766666666666666,2.17,2,2,,85.0,100.0,91.1111111111111,0.0,2026,0,0,1,0
S5440ef2b0c43e3b5,2.67,2.6016666666666666,2.06,2,2,,100.0,85.0,92.5,0.0,2026,0,0,1,0
S54582ff839d7654f,2.96,3.65,3.67,1,0,,,,,0.0,2016,0,0,1,0
S545e5086a586f556,3.19,3.19,3.0,1,5,,100.0,90.0,95.0,0.0,2023,0,1,1,0
S5464eb8a5b7d684f,3.49,3.125,2.75,1,2,,,,,0.0,2016,0,1,1,0
S5471d1ee54a862a3,2.67,2.388888888888889,1.5,2,2,,90.0,100.0,95.0,0.0,2025,0,0,1,0
S54b1ba3a6c68881d,3.28,3.302222222222222,3.25,2,5,,,,,0.0,2020,0,1,1,0
S54b691bff45a51d7,2.17,1.92625,2.0,2,0,,,,,0.0,2026,0,0,1,0
S54d1eb47adeccc9e,3.66,3.6675,3.88,1,0,,100.0,85.0,92.5,0.0,2023,0,1,1,0
S54e4a94d1eb6a6b9,2.71,2.61,3.13,2,0,,85.0,100.0,92.5,0.0,2025,0,0,1,0
S54e90805c8bea1be,3.72,3.755,3.88,1,5,,,,,0.0,2017,0,1,1,0
S5501cf434163e473,3.93,3.928888888888889,4.0,2,2,,,,,0.0,2020,0,1,1,0
S550218aa7ff496ec,2.98,2.87,3.25,2,2,,60.0,80.0,72.77777777777777,0.0,2023,0,0,1,0
S550ba3819cf4928f,2.64,2.632,2.75,2,5,,,,,0.0,2027,0,0,1,0
S551d27b9f2eb617a,3.36,2.875,2.5,1,5,,,,,0.0,2016,0,1,1,0
S554f70238bc933eb,2.86,2.894285714285714,3.5,2,5,,75.0,85.0,82.77777777777777,0.0,2026,0,0,1,0
S556ceb941fd398b1,3.1,3.05,3.13,2,0,,,,,1.0,2022,0,1,1,0
S5572f6b9d4d8c00b,3.0,3.0,3.0,1,0,,100.0,100.0,96.66666666666667,0.0,2025,0,1,1,0
S5581491500746b57,3.63,3.44,3.0,1,0,,,,,0.0,2016,0,1,1,0
S559d2fca818b8a0b,2.03,2.047142857142857,3.0,2,5,,70.0,100.0,84.44444444444444,0.0,2026,0,0,1,0
S55da666bc64c8969,2.73,2.745,2.86,2,9,,70.0,90.0,80.0,0.0,2028,0,0,1,0
S55df20355d41df12,2.29,2.12625,1.0,2,2,,,,70.0,0.0,2025,0,0,1,0
S5603c8d6da08d81d,3.53,3.5300000000000002,3.56,2,4,,100.0,,92.5,0.0,2028,0,1,1,0
S5611cffb64a66bdd,3.91,3.8925,3.94,2,2,,100.0,100.0,100.0,0.0,2027,0,1,1,0
S562163ed934ba721,0.0,0.0,0.0,0,0,,,,,0.0,2023,1,0,1,0
S562ebfe8a2e1e245,3.78,3.78,3.78,1,2,,100.0,85.0,93.8888888888889,0.0,2024,0,1,1,0
S564160c5fd05921a,2.39,2.39,2.22,2,2,,,,,0.0,2027,0,0,1,0
S5656234ef5719c38,2.16,2.064,3.0,2,0,,,,,0.0,2027,0,0,1,0
S56639e03d591d58a,2.44,2.4045454545454543,3.83,2,0,,,,,0.0,2020,0,0,1,0
S56801c09ed0e0691,2.31,2.0566666666666666,2.0,2,0,,,,,1.0,2022,0,0,1,0
S56b8205ca6438787,0.0,0.0,0.0,0,5,,75.0,85.0,80.0,0.0,2023,1,0,1,0
S56c188a3cff4b992,3.8,3.8133333333333335,3.83,2,1,,,,,0.0,2020,0,1,1,0
S56ec1dbb221146b6,2.93,2.972857142857143,3.13,2,2,,,,,0.0,2018,0,0,1,0
S57281602354040b7,2.47,2.168,2.0,2,2,,100.0,85.0,91.1111111111111,0.0,2027,0,0,1,0
S572ee6ba03ce6780,3.75,3.755,3.63,1,10,,,,,0.0,2028,0,1,1,0
S573ca0a3a922a30b,2.74,2.7275,2.25,1,0,,,,,0.0,2022,0,0,1,0
S574cb62ada6a070a,0.8,0.6,0.0,2,5,,100.0,80.0,83.33333333333333,0.0,2026,1,0,1,0
S57577e1f86c2d911,3.07,3.07,3.17,2,2,,,,,0.0,2027,0,1,1,0
S5769f8c6c6753ff9,2.8,2.867272727272727,3.5,2,5,,85.0,85.0,85.0,0.0,2023,0,0,1,0
S57828d7465a85dc6,3.78,3.8449999999999998,3.75,1,2,,,,,0.0,2017,0,1,1,0
S57a2c04206b91350,3.18,3.228,3.5,2,2,,100.0,90.0,89.16666666666667,0.0,2027,0,1,1,0
S57a70ffc6d9ec7b1,2.68,2.718,3.0,2,2,,80.0,85.0,82.5,0.0,2023,0,0,1,0
S57aefa38e2723150,1.22,1.0675000000000001,0.0,2,2,,85.0,85.0,84.16666666666667,0.0,2026,1,0,1,0
S57bb3b779d77ec8b,3.05,3.046666666666667,2.5,2,2,,,,,0.0,2019,0,1,1,0
S57c1021ffb73f239,2.75,2.77,3.25,2,0,,85.0,75.0,80.0,0.0,2023,0,0,1,0
S57c44f2990a49e07,3.28,3.2925,3.75,1,5,,,,,0.0,2019,0,1,1,0
S57ce287497d619a9,2.32,2.33,2.28,2,2,,,,,0.0,2028,0,0,1,0
S57d6a19781b8e664,2.47,2.1399999999999997,2.78,2,0,,100.0,85.0,92.5,0.0,2028,0,0,1,0
S57fb06746db75ba5,3.0,2.99,3.0,2,0,,100.0,100.0,100.0,0.0,2027,0,1,1,0
S5813ea874c8d3725,3.54,3.682857142857143,3.67,2,0,,,,,0.0,2018,0,1,1,0
S581f407029f4e39c,3.08,2.94,3.0,1,5,,,,,1.0,2016,0,1,1,0
S58226efb99d74c75,2.65,2.615,2.22,2,0,,80.0,90.0,85.0,0.0,2025,0,0,1,0
S583ea5ab5e8f9106,3.23,3.0300000000000002,3.06,2,1,,100.0,100.0,97.22222222222223,0.0,2028,0,1,1,0
S58585f8ff6175089,2.9,2.91,3.07,2,9,,,,,0.0,2028,0,0,1,0
S58698ea9387b5273,3.2,3.2016666666666667,3.22,2,2,,100.0,85.0,86.66666666666667,0.0,2026,0,1,1,0
S5869ac4f344cf237,3.01,3.022222222222222,3.17,2,0,,,,,0.0,2021,0,1,1,0
S5883e2e152d4d32a,3.19,3.1627272727272726,3.5,2,0,,,,,0.0,2022,0,1,1,0
S588a349e469bf3b1,3.05,3.07125,3.17,1,2,,,,,0.0,2021,0,1,1,0
